id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
3141,136,151.0,587452,587414,100,140,28,20,17621.0,143.0,1360,sim,Não,70.0,81.18396661871529,0.1779,0.4202,0.8125,0.0118,0.5714,0.65,0.037955839229019635,0.13283514007653735,0.0,2.1461,1.2041,1.2787,-0.1875,0.0036,0.3479,116,False,False,False,False,Não,False,Sim
3142,616,622.0,625496,625516,100,178,-229,16,17592.0,127.0,1362,Não,Sim,100.0,70.03270689147553,0.7463,0.4063,0.75,0.0081,0.4737,1.0,-0.0297282900723807,-0.0297282900723807,1.0,2.2504,1.0414,1.2041,0.25,-0.1694,0.3494,95,0,False,False,False,Sim,False,Não
3143,1531,-186.0,5996730,5996739,100,-206,-229,9,8781.0,126.0,1692,sim,não,300.0,84.16379469499937,0.1684,0.4066,0.6,0.0106,0.8333,1.0,-0.18084619673518848,-0.18084619673518848,0.0,1.959,1.2553,0.9542,-0.4,-0.2332,0.2469,80,False,False,False,False,Não,False,Sim
3144,512,536.0,1250608,1250629,100,67,14,8,8123.0,149.0,1692,Sim,Não,,90.77383416783286,0.5191,0.2857,0.5714,0.0049,0.7857,1.0,0.13619091602675637,0.27706228448893255,0.0,1.8261,0.9031,0.8451,-0.4286,-0.0099,0.1892,101,False,False,False,False,Não,True,Não
3145,1605,1616.0,1136912,1136924,100,210,25,30,23706.0,124.0,1656,sim,Não,80.0,99.2123309659103,0.0012,0.3567,0.4,0.0048,0.48,1.0,0.23514722682616485,0.42234833294970975,1.0,2.3222,0.9031,1.4771,0.6,-0.2423,0.5951,87,False,False,False,False,não,True,Não
3146,1077,1088.0,4758137,4758179,100,57,12,18,6566.0,126.0,1687,Não,Sim,200.0,92.6411512556574,0.4106,0.4722,0.4545,0.0066,0.75,1.0,-0.024665064455276414,0.040896146253531135,1.0,1.7559,0.9542,1.2553,0.5454,-0.2329,0.2105,84,False,False,False,False,não,False,Sim
3147,1861,370.0,652992,653004,100,68,15,12,7197.0,116.0,1648,sim,não,-154.0,82.24269741580159,0.441,0.2182,0.9231,0.0073,0.6667,1.0,-0.21365215925281306,-0.21365215925281306,1.0,1.8325,1.0792,1.0792,0.0769,-0.1959,0.2739,90,False,False,False,False,Não,True,Não
3148,1085,1103.0,2401744,2401760,100,-206,12,12,,126.0,-214,sim,Não,80.0,85.75077722945746,0.3685,0.2667,0.8333,0.006,0.8333,1.0,0.23902289557530082,0.42803852686615734,1.0,1.8573,1.0,1.0792,0.1667,-0.2611,0.2288,61,False,False,False,False,não,True,Não
3149,1259,1302.0,775041,775118,100,677,202,106,86417.0,135.0,1358,Não,Sim,175.0,72.77388975684488,0.2188,0.6781,0.6471,0.0243,0.3235,0.443,-0.2689926681945624,-0.2689926681945624,0.0,2.8306,1.5185,1.5441,-0.3529,-0.0778,0.9966,101,False,False,False,False,Não,False,Sim
3150,1060,1080.0,2513153,2513182,100,63,29,17,7390.0,141.0,1364,Não,sim,100.0,87.96949988840255,0.3756,0.5457,0.4615,0.0103,0.4828,0.7059,0.25259510863563805,0.25259510863563805,0.0,1.7993,1.1461,1.0792,-0.5385,-0.0085,0.385,118,False,False,False,False,não,False,Sim
3151,912,-186.0,492452,492461,100,64,31,8,8542.0,191.0,1353,Não,sim,40.0,89.33973708662363,0.8818,0.3333,0.5385,0.0133,1.0,0.875,-0.11076216013423384,0.8892378398657661,0.0,1.8062,1.3424,0.8451,-0.4615,0.5552,0.1965,52,False,False,True,False,Não,False,Não
3152,39,58.0,-20,114444,100,72,36,11,5376.0,84.0,1356,Sim,Não,70.0,55.0274304790709,0.0581,0.5718,0.5625,0.0103,0.5,0.8182,0.12790353420350764,-0.8720964657964924,0.0,1.8573,1.1461,0.9542,-0.4375,-0.5411,0.2583,48,False,True,False,False,não,False,Não
3153,438,455.0,78207,78276,100,780,90,72,56864.0,124.0,1687,Não,sim,200.0,81.42678859427072,0.6481,0.4022,0.3432,0.0148,0.3771,1.0,0.1794096034140959,0.34051525943760785,1.0,2.8976,1.3979,1.8513,0.6568,-0.2387,0.9994,80,True,False,False,False,Não,False,Não
3154,623,631.0,1599135,-166,100,140,25,22,17505.0,126.0,1362,sim,Não,40.0,94.90087754847978,0.8792,0.5221,0.25,0.0123,0.68,0.8,-0.3115631462531917,-0.3115631462531917,0.0,2.1461,1.2305,1.2041,-0.75,-0.0968,0.6453,104,False,False,False,False,não,False,Sim
3155,545,-186.0,1094338,1094348,100,288,56,39,31058.0,127.0,1694,Sim,Não,100.0,73.28766360179432,0.6785,0.5256,0.7391,0.0258,0.5,0.5161,-0.48938274463828363,-0.48938274463828363,0.0,2.4594,1.6335,1.3617,-0.2609,-0.1447,0.8854,957,False,0,False,False,Não,True,Não
3156,1063,1083.0,-20,-166,100,247,44,22,23817.0,126.0,1364,sim,Não,80.0,58.74519791580805,0.4106,0.6543,0.8333,0.0125,0.3636,0.8182,-0.3712279914667717,-0.3712279914667717,0.0,2.3927,1.2305,1.2553,-0.1667,-0.2492,0.8705,84,False,False,False,False,Não,False,Sim
3157,1589,1599.0,1199744,-166,100,181,-229,27,17707.0,125.0,1628,sim,Não,70.0,79.72330135040583,0.1111,0.2431,0.5556,0.0068,0.5454,1.0,-0.08739159031496765,-0.051197920332081426,1.0,2.2577,1.0414,1.4314,0.4444,-0.2788,0.3068,72,False,False,False,False,Não,False,Sim
3158,1,10.0,-20,447992,100,265,28,24,26566.0,118.0,-214,sim,não,70.0,90.76041063764532,0.0036,0.3131,0.6316,0.0081,0.6087,0.9583,1.3985922484744693,0.39859224847446934,1.0,2.4232,1.0414,1.3802,0.3684,-0.1923,0.3834,91,False,True,False,False,não,False,Não
3159,-11,213.0,438867,-166,100,6156,-229,110,641502.0,127.0,1356,Não,Sim,-154.0,84.00611340037091,0.2893,0.6149,0.4,0.1141,0.6578,0.4545,-0.2535694283473311,-0.29517752339567366,0.0,3.78,1.8261,1.7924,-0.6,-0.1762,1.0,46,False,False,True,False,não,False,Não
3160,-11,832.0,12725281,-166,100,105,9,26,13299.0,127.0,1360,não,Sim,175.0,80.26937787632319,0.7808,0.2143,0.28,0.0041,0.7778,0.9615,-0.1819510164647219,-0.1819510164647219,1.0,2.0212,0.8451,1.3979,0.72,-0.1093,0.2998,106,False,False,False,False,não,False,Sim
3161,755,763.0,1223690,1223696,100,34,6,8,4277.0,150.0,1687,Sim,não,60.0,70.74357414747875,0.9669,0.2889,0.6,0.0036,1.0,1.0,0.1367712585512108,0.1367712585512108,1.0,1.5315,0.7782,0.9031,0.4,0.0391,0.1659,123,False,False,False,False,não,False,Sim
3162,7005,722.0,1351649,1351652,100,-206,5,6,2370.0,142.0,1358,não,Sim,-154.0,69.01755965938179,0.9083,0.4333,0.8333,0.0037,1.0,1.0,-0.13772709306569753,-0.13772709306569753,0.0,1.2553,0.699,0.699,-0.1667,0.0089,0.1449,111,False,False,False,False,não,True,Não
3163,1145,1154.0,707576,707600,100,59,14,-194,6765.0,125.0,1358,Não,sim,40.0,81.82771501293692,0.0604,0.399,0.4643,0.0081,0.6429,1.0,-0.2083801107489434,-0.2083801107489434,1.0,1.7708,1.0414,1.415,0.5357,-0.1809,0.2621,44,False,False,False,False,Não,True,Não
3164,43,198.0,4649858,4649920,100,6294,205,117,661448.0,126.0,1358,Não,sim,40.0,79.41470427623467,0.0633,0.4322,0.3886,0.1149,0.7346,0.5983,-0.3463088004698953,0.6536911995301047,0.0,3.7979,2.1931,1.8325,-0.6114,-0.1961,1.0,42,False,False,True,False,Não,False,Não
3165,669,692.0,950109,950148,100,329,-229,22,33217.0,119.0,1687,Sim,não,80.0,88.52507291168034,0.7814,0.2727,0.9546,0.0137,0.5789,0.8518,0.42201971633734864,0.6967114872324403,1.0,2.5172,1.3424,1.3424,0.0454,-0.1821,0.8749,77,False,False,False,False,não,False,Sim
3166,1021,1032.0,1540628,1540636,100,105,-229,21,10646.0,111.0,-214,Sim,não,200.0,84.40601217582791,0.7618,0.3386,0.4286,0.0088,0.6316,1.0,-0.11697711196783359,-0.11697711196783359,1.0,2.0212,1.0792,1.3222,0.5714,-0.2232,0.3197,85,False,False,False,False,Não,False,Sim
3167,1224,1237.0,595201,595245,100,128,28,17,16579.0,143.0,1658,Sim,Não,80.0,72.56936107038173,0.4865,0.5185,1.0,0.0139,0.6786,0.9412,0.04741604697603955,0.04741604697603955,0.5,2.1072,1.2787,1.2041,0.0,-0.0195,0.374,117,False,False,False,False,não,True,Não
3168,40,-186.0,263623,263639,100,169,28,24,19591.0,127.0,1354,sim,Não,70.0,82.56132850672928,0.0576,0.2299,0.4583,0.0096,0.4643,1.0,-0.028987101004466914,-0.028987101004466914,1.0,2.2279,1.1139,1.3802,0.5417,-0.0809,0.5162,102,False,False,False,False,Não,False,Sim
3169,41,209.0,1071846,162940,100,6277,243,129,652005.0,125.0,1358,Não,Sim,40.0,80.90421978846028,0.0604,0.4079,0.3658,0.1259,0.6056,0.5116,0.39525563524813817,0.6574168980271355,0.0,3.7977,2.233,1.7708,-0.6358,-0.1904,1.0,41,False,False,True,False,Não,False,Não
3170,51,76.0,383447,48463,100,451,38,43,42862.0,125.0,1356,sim,Não,200.0,63.35882244115589,0.0498,0.4545,0.4545,0.0162,0.5116,0.8182,-0.2837238182090343,-0.2837238182090343,1.0,2.6375,1.3424,1.5563,0.5454,-0.2788,0.9491,75,False,False,False,False,Não,True,Não
3171,39,196.0,779144,779308,100,6277,-229,119,641502.0,127.0,1358,não,sim,40.0,75.80869790059444,0.0575,0.3961,0.3571,0.1156,0.7621,0.5285,0.18247385750549056,0.18247385750549056,0.0,3.7977,2.1959,1.8195,-0.6429,-0.1933,1.0,39,False,False,False,False,Não,False,Sim
3172,575,587.0,969900,969911,100,55,17,11,6133.0,109.0,1358,Sim,Não,70.0,80.60064370210335,0.8443,0.4545,0.8182,0.0081,0.6471,0.8182,-0.3951395759839755,-0.3951395759839755,0.0,1.7404,1.0414,1.0414,-0.1818,-0.2442,0.2051,79,False,False,False,False,Não,True,Não
3173,936,944.0,1264388,1264403,100,56,10,8,6936.0,133.0,1690,não,sim,60.0,78.86631305746872,0.6194,0.0781,1.0,0.0047,0.8,1.0,0.0014832615697196322,0.07928669387344592,0.5,1.7482,0.9031,0.9031,0.0,-0.0997,0.1696,97,False,False,False,False,não,True,Não
3174,1307,1314.0,2357383,-166,100,137,31,17,14076.0,124.0,1356,Sim,não,80.0,83.15740451093843,0.0,0.5322,0.7273,0.0154,0.8649,0.9048,-0.3006651056780174,-0.3006651056780174,0.0,2.1367,1.3222,1.2305,-0.2727,-0.1439,0.5951,89,False,False,False,False,Não,True,Não
3175,958,964.0,5202306,5202324,100,78,8,-194,9956.0,181.0,1387,Não,sim,40.0,80.78350532333083,0.6696,0.2328,0.4286,0.005,1.0,1.0,-0.22573057120591047,0.7742694287940896,1.0,1.8921,0.7782,1.1461,0.5714,0.4504,0.1892,169,False,False,True,False,não,False,Não
3176,758,762.0,-20,1335593,100,16,5,5,1961.0,141.0,1358,não,sim,50.0,83.40686524808683,0.8443,0.2,0.8,0.0037,1.0,1.0,-0.4400355571847031,-0.4400355571847031,0.0,1.2041,0.699,0.6021,-0.2,-0.0195,0.1322,113,False,False,False,True,Não,False,Não
3177,980,,1748216,1748249,100,324,14,27,34230.0,116.0,1387,não,sim,40.0,81.66870215850481,0.6386,0.3977,0.5171,0.0066,0.4286,1.0,-0.150420644065691,-0.150420644065691,1.0,2.5132,0.9542,1.4314,0.4829,-0.2232,0.4729,81,True,False,False,False,Não,False,Não
3178,237,262.0,1312199,1312217,100,561,53,49,44609.0,143.0,1692,Não,Sim,300.0,79.76772083970043,0.3338,0.571,0.7069,0.0148,0.4386,0.9612,0.29259373754339363,0.29259373754339363,1.0,2.749,1.3979,1.6335,0.2931,0.0102,0.9491,117,False,False,False,False,Não,False,Sim
3179,30,38.0,1199744,1199753,100,-206,13,9,6682.0,109.0,1690,sim,Não,60.0,81.59543573036447,0.104,0.3111,0.9,0.0053,0.6923,1.0,-0.11705766116051,-0.09475316376918902,0.0,1.8129,0.9542,0.9542,-0.1,-0.2518,0.1954,84,False,False,False,False,não,False,Sim
3180,39,214.0,1878514,1878584,100,6501,278,138,685255.0,124.0,-214,Não,Sim,40.0,76.38464045108068,0.0574,0.4285,0.3886,0.1289,0.6264,0.4927,0.2935266336084105,1.2935266336084106,0.0,3.8205,2.238,1.8325,-0.6114,-0.1855,1.0,46,False,False,True,False,Não,False,Não
3181,919,928.0,7084715,1060732,100,16,6,6,1990.0,141.0,1358,0,Sim,50.0,75.84312841621836,0.6431,0.5,0.6667,0.0066,1.0,1.0,0.15664276378018074,0.15664276378018074,0.0,1.2041,0.9542,0.7782,-0.3333,-0.0202,0.1353,111,False,False,False,True,não,False,Não
3182,-11,661.0,8301619,1583121,100,124,17,17,14132.0,127.0,1360,Não,Sim,40.0,80.98399729772069,0.8331,0.4211,,0.0066,0.6471,1.0,-0.33110094855911076,-0.33110094855911076,1.0,2.0934,0.9542,1.2305,0.0465,-0.1854,0.3464,79,False,False,False,False,não,False,Sim
3183,980,-186.0,2109314,2109236,100,55,11,-194,6942.0,135.0,1692,Sim,nao,60.0,59.90973815690474,0.7433,0.2556,1.0,0.0059,0.9091,1.0,-0.0992367672982672,-0.0992367672982672,0.5,1.7404,1.0,1.0,0.0,-0.0755,0.2061,112,False,False,False,False,Não,False,Sim
3184,1276,1283.0,1731318,1731347,100,156,25,24,18654.0,108.0,1354,Sim,não,,76.29161190625271,0.1053,0.4103,0.5294,0.0066,0.44,1.0,-0.2340597387352388,-0.2340597387352388,1.0,2.1931,0.9542,1.2305,0.4706,-0.2665,0.4498,81,False,False,False,False,não,False,Sim
3185,15,24.0,1636571,1636729,100,205,21,20,21545.0,124.0,1354,-,Sim,50.0,72.93827844306088,0.0354,0.3222,0.35,0.011,0.6429,1.0,0.39917247121171207,0.39917247121171207,1.0,2.3201,1.1761,1.301,0.65,-0.13,0.463,92,False,0,False,False,não,True,Não
3186,9,18.0,2615295,-166,100,112,12,-194,10888.0,127.0,1356,sim,Não,70.0,71.70284916851809,0.0107,0.3377,0.6429,0.0066,0.75,1.0,-0.2931715315126813,-0.35332068812311374,1.0,2.0492,0.9542,1.1461,0.3571,-0.1705,0.33,79,False,True,False,False,Não,False,Não
3187,-11,567.0,966871,966930,100,-206,-229,13,,118.0,1356,Sim,Não,70.0,76.84775068868456,0.5443,0.6387,0.6667,0.0142,0.8824,0.6154,0.01029492803652629,0.09222383947815384,0.0,1.8062,1.3802,0.9031,-0.3333,-0.1788,0.2018,99,False,True,False,False,não,False,Não
3188,39,-186.0,1410869,1410896,100,5951,315,145,633741.0,124.0,1358,Não,sim,40.0,66.59666794132858,0.0574,0.4723,0.3771,0.1296,0.6914,0.4823,0.26788616103263074,1.2678861610326306,0.0,3.7646,2.2455,1.8325,-0.6229,-0.1928,1.0,39,False,False,True,False,Não,False,Não
3189,588,596.0,1199744,1199753,100,51,10,10,5795.0,134.0,1692,Sim,não,60.0,76.89549993540957,0.7033,0.2625,1.0,0.0059,0.8,1.0,0.5488860605148261,0.5488860605148261,0.5,1.7076,0.9031,1.0,0.0,-0.141,0.1696,87,False,False,False,False,não,True,Não
3190,1327,1338.0,638468,638484,100,468,32,56,53525.0,140.0,1362,não,sim,40.0,82.3132609434321,0.0308,0.5109,0.4848,0.014,0.4828,0.9074,-0.3821689500371377,-0.4839852526786624,1.0,2.6702,1.2787,1.716,0.5152,,0.9603,120,False,False,False,False,não,True,Não
3191,2031,218.0,11399007,1484688,100,6776,312,166,700391.0,126.0,1358,Não,Sim,-154.0,90.50420397092026,0.0574,0.4405,0.339,0.1303,0.5673,0.4695,0.21369664787404863,1.2136966478740487,0.0,3.8343,2.248,1.9191,-0.661,-0.1916,1.0,37,False,False,True,False,não,False,Não
3192,299,309.0,632172,632196,100,119,14,13,11169.0,125.0,1360,Sim,não,70.0,101.99173127662499,0.4692,0.3436,0.6191,0.0059,0.7143,1.0,1.6844955509616528,0.6844955509616528,1.0,2.0756,0.9031,1.1139,0.381,-0.1535,0.2914,92,False,True,False,False,não,False,Não
3193,1677,1688.0,-20,4032320,100,110,22,-194,6165.0,102.0,1686,sim,Não,70.0,61.71449426730455,0.0284,0.3559,0.2667,0.0047,0.381,0.913,-0.185292503080109,-0.185292503080109,1.0,2.0414,0.9031,1.4314,0.7333,-0.3093,0.3241,80,False,False,False,False,não,False,Sim
3194,10262,1063.0,1359784,1359820,100,196,-229,27,22532.0,127.0,1372,Não,sim,-154.0,70.66086442355754,0.0,0.3901,0.9546,0.0155,0.5122,0.7037,-0.46051207425970786,-0.46051207425970786,1.0,2.2923,1.3222,1.2305,0.0454,,0.5903,106,False,False,False,False,Não,False,Sim
3195,13569,1587.0,984609,994631,100,521,72,38,42686.0,116.0,1356,sim,não,-154.0,76.8929360127148,0.0619,0.5255,0.2353,0.0115,0.3429,0.9891,-0.30036289842061886,-0.36387893622922735,1.0,2.7411,1.2041,1.5315,0.7647,-0.2745,0.9985,961,False,True,False,False,não,False,Não
3196,-11,843.0,1120157,1120180,100,204,49,43,23782.0,127.0,1354,Sim,Não,70.0,81.38269999999127,0.7844,0.4271,0.2564,0.0059,0.2067,1.0,1.2138136086583995,0.2138136086583994,1.0,2.3096,0.9031,1.6233,0.7436,-0.1093,0.6422,1238,False,True,False,False,Não,False,Não
3197,17,27.0,386779,386794,100,192,28,28,24530.0,141.0,1358,sim,Não,70.0,83.64538112429236,0.0206,0.4812,0.6071,0.0103,0.5,0.9643,-0.5649450624175751,-0.5649450624175751,1.0,2.2878,1.1461,1.4472,0.3929,0.0052,0.6663,1369,False,False,False,False,Não,False,Sim
3198,39,214.0,-20,1423996,100,6998,247,129,674326.0,124.0,1356,Não,sim,40.0,73.89877459772583,0.0575,0.4408,0.3643,0.1291,0.6704,0.5149,0.25535723396197607,0.45202033721508783,0.0,3.8237,2.243,1.8195,-0.6357,-0.1923,1.0,43,False,False,True,nao,Não,False,Não
3199,55,174.0,2321871,2322028,100,4298,591,366,470618.0,141.0,1360,Sim,Não,200.0,54.72321602648282,0.0809,0.3392,0.9358,0.0714,0.7301,0.4578,-0.1324709114451108,-0.1173826475251658,1.0,3.6342,2.0756,2.3117,0.0642,-0.058,1.0,19,False,False,True,False,não,False,Não
3200,677,-186.0,847972,847976,100,54,23,6,7498.0,143.0,1362,Não,Sim,50.0,90.34604354195693,0.9445,0.375,0.2,0.0147,1.0,0.6667,0.05555266104897422,0.05555266104897422,0.0,1.7324,1.301,0.6021,-0.8,0.0043,0.1852,116,False,False,False,True,não,False,Não
3201,11648,1222.0,422864,422886,100,16,6,4,2034.0,140.0,1358,Não,sim,-154.0,85.02665455172853,0.2047,0.3333,0.6667,0.0044,1.0,1.0,0.12763345925525169,0.12763345925525169,0.0,1.2041,0.7782,0.6021,-0.3333,-0.0068,0.1353,120,False,False,False,True,não,False,Não
3202,1245,1263.0,286956,287014,100,145,24,32,15646.0,125.0,1360,Sim,Não,100.0,87.13233314179419,0.1493,0.3056,0.375,0.0088,0.5,1.0,-0.20090516755106713,-0.21785671096455023,1.0,2.1614,1.0792,1.5051,0.625,-0.1805,0.5461,82,False,False,False,False,Não,True,Não
3203,8400,914.0,745600,745614,100,108,15,11,12792.0,197.0,1358,Não,sim,-154.0,77.85348065416878,0.8792,0.3214,0.8571,0.0103,0.8667,1.0,0.2993194138892121,0.516564895836487,0.0,2.0334,1.1461,1.0414,-0.1429,0.4573,0.2901,178,False,False,True,0,Não,False,Não
3204,1545,-186.0,1564451,1564476,100,9518,625,418,1084425.0,127.0,1402,Não,Sim,-154.0,83.51162007814965,0.0585,0.3822,0.9394,0.1106,0.2772,0.4151,-0.28569491422163906,0.7143050857783609,1.0,3.9785,2.1903,2.2175,0.0606,-0.1911,1.0,41,False,False,True,False,não,False,Não
3205,-11,1124.0,-20,2240365,100,192,24,20,24156.0,140.0,1372,não,Sim,40.0,60.003437403783025,0.4485,0.5385,0.5,0.0103,0.75,0.9524,-0.20309854153755938,-0.20309854153755938,1.0,2.2833,1.1461,1.301,0.5,-0.0086,0.463,119,False,False,False,False,Não,False,Sim
3206,41,214.0,1775604,1775675,100,6404,307,140,660910.0,127.0,1358,não,Sim,40.0,69.29626856642395,0.0604,0.4332,0.3918,0.1276,0.5429,0.4621,-0.23179783358124717,0.7682021664187528,0.0,3.8061,2.238,1.8261,-0.6082,-0.2,1.0,38,False,False,True,False,não,False,Não
3207,-11,521.0,54896,54905,100,101,14,-194,11861.0,127.0,1690,Sim,Não,70.0,91.94257404399521,0.6052,0.2361,1.0,0.0071,0.8571,1.0,0.6644289793963858,1.052612830518442,0.5,2.0043,1.0792,1.1139,0.0,-0.1984,0.2583,1141,False,False,False,False,Não,True,Não
3208,6648,1154.0,11499942,11499957,100,102,33,20,13866.0,150.0,1372,sim,Não,-154.0,80.30913882374932,0.2935,0.4952,0.9412,0.0102,0.5152,0.65,0.2701195765185191,0.2701195765185191,0.0,2.0086,1.2305,1.2041,-0.0588,0.0359,0.4498,1193,False,False,False,False,não,True,Não
3209,41,74.0,-20,1658769,100,673,102,67,635678.0,127.0,1358,Não,Sim,40.0,98.69281286987412,0.0605,0.4892,0.3659,0.0288,0.2156,0.7068,0.13536759579555244,1.1353675957955525,1.0,2.8122,1.5911,1.8129,0.6342,,0.9998,1246,False,False,True,False,não,False,Não
3210,996,-186.0,10555505,10555515,100,-206,22,15,8375.0,118.0,1356,Sim,não,70.0,70.25294217807212,0.3564,0.5667,0.95,0.0148,1.0,0.8824,1.3550481000669783,0.35504810006697834,0.0,1.8692,1.301,1.1761,-0.05,-0.1372,0.2532,101,False,True,False,False,não,False,Não
3211,41,209.0,1566427,1566453,100,6596,273,134,666662.0,126.0,1358,não,Sim,40.0,105.52147100583808,0.0604,0.4233,0.3771,0.1237,0.5833,0.4114,-0.3534122602129142,0.6465877397870858,0.0,3.7977,2.2253,1.8261,-0.6229,-0.1865,1.0,46,False,False,True,False,Não,False,Não
3212,-11,-186.0,3528981,3529007,100,56,13,10,7537.0,133.0,1708,sim,Não,100.0,106.95378139261392,0.7612,0.2556,,0.0059,0.7692,1.0,0.5001672334653411,0.5001672334653411,1.0,1.7482,1.0,1.0,0.2,-0.0587,0.1852,102,False,False,False,False,Não,False,Sim
3213,699,708.0,3889348,3889402,100,477,67,52,43968.0,127.0,1360,Não,Sim,40.0,73.55079612129731,0.9106,0.3565,0.2115,0.0096,0.2203,1.0,0.4569715865136774,0.4569715865136774,1.0,2.6776,1.1139,1.716,0.7885,-0.2267,0.9349,64,False,False,False,False,não,True,Não
3214,-11,1360.0,10391495,10391507,100,67,14,10,8808.0,140.0,1650,Sim,Não,69.0,75.45566520730551,0.3539,0.4396,0.5385,0.0079,0.9286,0.9,0.22068659917372402,0.22068659917372402,0.0,1.8261,1.1139,0.8451,-0.4615,-0.0099,0.1965,116,False,False,False,False,Não,True,Não
3215,752,774.0,6513728,949493,100,148,-229,28,16420.0,127.0,-214,Não,sim,40.0,92.52001912941718,0.4061,0.4167,0.3571,0.0074,0.5882,1.0,0.534539672631318,0.534539672631318,1.0,2.1761,1.0,1.4472,0.6429,-0.0935,0.2901,107,0,False,False,False,não,False,Sim
3216,-11,57.0,863518,863529,100,84,15,-194,10797.0,109.0,1628,sim,Não,70.0,74.37222809973099,0.0648,0.2182,0.9167,0.0068,0.8,1.0,-0.4969869623033321,-0.4969869623033321,1.0,1.9243,1.0414,1.0792,0.0833,-0.2759,0.2432,76,False,False,False,False,Não,False,Sim
3217,1675,1684.0,1199744,1199753,100,-206,14,10,,93.0,1692,sim,Não,70.0,77.34392756711779,0.0095,0.4455,0.9091,0.0065,0.7857,1.0,0.3119032103006948,0.5350402213664093,1.0,1.9138,1.0414,1.0,0.0909,-0.5301,0.2173,70,False,False,False,False,Não,True,Não
3218,-11,1305.0,87951,87967,100,117,16,18,9265.0,127.0,1322,não,sim,40.0,72.66795555407396,0.3911,0.3175,0.2778,0.0077,0.8125,1.0,-0.22059103820458567,-0.22059103820458567,1.0,2.0682,1.1139,1.2553,0.7222,-0.1014,0.2583,106,False,False,False,False,Não,True,Não
3219,1065,-186.0,435871,435916,100,181,-229,28,20778.0,124.0,-214,sim,Não,80.0,72.93721075623684,0.3756,0.6781,0.9474,0.0132,0.6207,0.75,0.21644379712720296,0.21644379712720296,1.0,2.2577,1.2553,1.2553,0.0526,-0.1645,0.5659,97,False,False,False,False,Não,True,Não
3220,10557,1170.0,373848,373861,100,110,15,15,12652.0,132.0,1364,Não,sim,-154.0,81.17966058231441,0.2482,0.2349,0.5,0.0089,0.8,1.0,-0.3150422218806437,-0.3150422218806437,1.0,2.0414,1.0792,1.1761,0.5,-0.1291,0.2384,95,False,False,False,False,Não,False,Sim
3221,1328,1334.0,2433462,2433491,100,140,21,-194,14838.0,127.0,1353,Não,Sim,,77.2638303785142,0.0355,0.3611,0.2069,0.0044,0.4286,1.0,0.22724854480124565,0.22724854480124565,1.0,2.1461,0.7782,1.4472,0.7931,-0.1014,0.3509,107,False,False,False,False,Não,False,Sim
3222,691,710.0,909471,909492,100,880,-229,-194,65223.0,134.0,1364,0,Sim,80.0,59.10703440434315,0.9106,0.4898,0.0992,0.0148,0.1209,0.9901,0.411160843199014,0.411160843199014,1.0,2.9499,1.301,2.0086,0.9008,-0.1403,0.9998,87,False,False,False,False,sim,False,Não
3223,5467,583.0,74495,74519,100,369,68,52,43294.0,135.0,1360,Não,sim,-154.0,94.41088463735741,0.2982,0.4111,0.4351,0.0243,0.4359,0.9043,0.2085608700251998,0.2085608700251998,,2.5659,1.5185,1.7482,-0.5649,-0.1243,1.0,84,False,False,False,False,Não,False,Sim
3224,551,563.0,4022585,4022595,100,114,12,12,11618.0,132.0,1354,Sim,Não,70.0,95.99344912751498,0.7979,0.2045,0.8571,0.0089,0.9231,1.0,0.5905176184024143,0.9440973706309024,0.0,2.0569,1.0792,1.0792,-0.1429,-0.1646,0.2901,84,False,True,False,False,Não,False,Não
3225,1194,1208.0,6393004,938565,100,161,14,20,20778.0,143.0,-214,Sim,não,70.0,85.12395967073947,0.2485,0.3333,0.5,0.0059,0.5714,1.0,0.2934297028309555,0.5079177177099257,1.0,2.2068,0.9031,1.301,0.5,0.0076,0.3977,118,False,False,False,False,Não,False,Sim
