ORDEM,QUANTIDADE,PRECOINDIVIDUAL,VENDAS,DATAPEDIDO,STATUS,LINHAPRODUTOS,CODIGOPRODUTO,PAIS
10177,24,76,1824,11/7/2003,Shipped,Ships,S700_1138,Spain
10185,21,54,1134,11/14/2003,Shipped,Ships,S700_1138,USA
10197,23,"64,67","1487,41",11/26/2003,Shipped,Ships,S700_1138,Spain
10208,38,"74,67","2837,46",1/2/2004,Shipped,Ships,S700_1138,France
10222,31,"62,67","1942,77",2/19/2004,Shipped,Ships,S700_1138,USA
10233,36,"70,67","2544,12",3/29/2004,Shipped,Ships,S700_1138,USA
10248,36,"71,34","2568,24",5/7/2004,Cancelled,Ships,S700_1138,USA
10261,34,62,2108,6/17/2004,Shipped,Ships,S700_1138,Canada
10273,21,"65,34","1372,14",7/21/2004,Shipped,Ships,S700_1138,Belgium
10283,45,"78,67","3540,15",8/20/2004,Shipped,Ships,S700_1138,Canada
10295,26,"75,34","1958,84",9/10/2004,Shipped,Ships,S700_1138,USA
10306,50,54,2700,10/14/2004,Shipped,Ships,S700_1138,UK
10315,41,62,2542,10/29/2004,Shipped,Ships,S700_1138,France
10326,39,60,2340,11/9/2004,Shipped,Ships,S700_1138,Sweden
10339,22,100,"2816,44",11/23/2004,Shipped,Ships,S700_1138,Japan
10350,46,"76,67","3526,82",12/2/2004,Shipped,Ships,S700_1138,Spain
10373,44,100,"4627,92",1/31/2005,Shipped,Ships,S700_1138,Finland
10385,25,"77,34","1933,5",2/28/2005,Shipped,Ships,S700_1138,USA
10396,39,"66,67","2600,13",3/23/2005,Shipped,Ships,S700_1138,USA
10414,37,"71,34","2639,58",5/6/2005,On Hold,Ships,S700_1138,USA
10106,31,100,"3312,97",2/17/2003,Shipped,Planes,S700_1691,Italy
10120,47,"82,21","3863,87",4/29/2003,Shipped,Planes,S700_1691,Australia
10133,24,"77,64","1863,36",6/27/2003,Shipped,Planes,S700_1691,Spain
10143,36,100,"3945,96",8/10/2003,Shipped,Planes,S700_1691,USA
10156,48,100,"4954,08",10/8/2003,Shipped,Planes,S700_1691,Spain
10168,28,"98,65","2762,2",10/28/2003,Shipped,Planes,S700_1691,USA
10199,48,"83,12","3989,76",12/1/2003,Shipped,Planes,S700_1691,USA
10210,21,"78,55","1649,55",1/12/2004,Shipped,Planes,S700_1691,Japan
10223,25,100,"2534,75",2/20/2004,Shipped,Planes,S700_1691,Australia
10235,25,100,"2580,25",4/2/2004,Shipped,Planes,S700_1691,Canada
10250,31,"91,34","2831,54",5/11/2004,Shipped,Planes,S700_1691,USA
10262,40,"84,03","3361,2",6/24/2004,Cancelled,Planes,S700_1691,Spain
10275,32,"89,51","2864,32",7/23/2004,Shipped,Planes,S700_1691,France
10284,24,"83,12","1994,88",8/21/2004,Shipped,Planes,S700_1691,Norway
10296,42,100,"4296,6",9/15/2004,Shipped,Planes,S700_1691,Germany
10308,21,100,"2224,95",10/15/2004,Shipped,Planes,S700_1691,USA
10316,34,"82,21","2795,14",11/1/2004,Shipped,Planes,S700_1691,UK
10328,27,100,"2762,1",11/12/2004,Shipped,Planes,S700_1691,Italy
10340,30,"88,6",2658,11/24/2004,Shipped,Planes,S700_1691,Spain
10353,39,100,"5043,87",12/4/2004,Shipped,Planes,S700_1691,USA
10361,20,"60,54","1210,8",12/17/2004,Shipped,Planes,S700_1691,Australia
10375,37,"81,87","3029,19",2/3/2005,Shipped,Planes,S700_1691,France
10388,46,100,"10066,6",3/3/2005,Shipped,Planes,S700_1691,USA
10398,47,"87,69","4121,43",3/30/2005,Shipped,Planes,S700_1691,France
10401,11,100,"1135,31",4/3/2005,On Hold,Planes,S700_1691,USA
10416,23,"91,34","2100,82",5/10/2005,Shipped,Planes,S700_1691,Italy
10105,29,"70,15","2034,35",2/11/2003,Shipped,Ships,S700_1938,Denmark
10117,38,"79,68","3027,84",4/16/2003,Shipped,Ships,S700_1938,Singapore
10128,32,97,3104,6/6/2003,Shipped,Ships,S700_1938,Spain
10142,43,"84,01","3612,43",8/8/2003,Shipped,Ships,S700_1938,USA
10153,31,"87,48","2711,88",9/28/2003,Shipped,Ships,S700_1938,Spain
10166,29,100,"3013,97",10/21/2003,Shipped,Ships,S700_1938,USA
10177,31,"88,34","2738,54",11/7/2003,Shipped,Ships,S700_1938,Spain
10185,30,"94,4",2832,11/14/2003,Shipped,Ships,S700_1938,USA
10196,50,"94,4",4720,11/26/2003,Shipped,Ships,S700_1938,USA
10208,40,"80,55",3222,1/2/2004,Shipped,Ships,S700_1938,France
10221,23,97,2231,2/18/2004,Shipped,Ships,S700_1938,Belgium
10232,26,"88,34","2296,84",3/20/2004,Shipped,Ships,S700_1938,UK
10248,40,100,"4157,2",5/7/2004,Cancelled,Ships,S700_1938,USA
10273,21,100,"2146,2",7/21/2004,Shipped,Ships,S700_1938,Belgium
10282,43,"86,61","3724,23",8/20/2004,Shipped,Ships,S700_1938,USA
10293,29,"71,89","2084,81",9/9/2004,Shipped,Ships,S700_1938,Italy
10306,38,"91,81","3488,78",10/14/2004,Shipped,Ships,S700_1938,UK
10314,23,"76,22","1753,06",10/22/2004,Shipped,Ships,S700_1938,Denmark
10327,20,100,"3469,2",11/10/2004,Resolved,Ships,S700_1938,Denmark
10337,36,"70,3","2530,8",11/21/2004,Shipped,Ships,S700_1938,USA
10350,28,100,"2924,32",12/2/2004,Shipped,Ships,S700_1938,Spain
10372,44,100,"4496,8",1/26/2005,Shipped,Ships,S700_1938,Japan
10384,49,100,"6397,44",2/23/2005,Shipped,Ships,S700_1938,USA
10397,32,"80,55","2577,6",3/28/2005,Shipped,Ships,S700_1938,France
10414,34,100,"3533,62",5/6/2005,On Hold,Ships,S700_1938,USA
10106,30,100,"3177,3",2/17/2003,Shipped,Ships,S700_2047,Italy
10119,29,"94,14","2730,06",4/28/2003,Shipped,Ships,S700_2047,Austria
10131,22,"85,99","1891,78",6/16/2003,Shipped,Ships,S700_2047,USA
10143,26,100,"2612,48",8/10/2003,Shipped,Ships,S700_2047,USA
10155,32,"91,43","2925,76",10/6/2003,Shipped,Ships,S700_2047,Finland
10167,29,100,"2940,02",10/23/2003,Cancelled,Ships,S700_2047,Sweden
10178,34,"96,86","3293,24",11/8/2003,Shipped,Ships,S700_2047,France
10186,24,"99,57","2389,68",11/14/2003,Shipped,Ships,S700_2047,UK
10197,24,"90,52","2172,48",11/26/2003,Shipped,Ships,S700_2047,Spain
10209,33,"88,71","2927,43",1/9/2004,Shipped,Ships,S700_2047,USA
10222,26,100,"2659,54",2/19/2004,Shipped,Ships,S700_2047,USA
10249,40,"95,95",3838,5/8/2004,Shipped,Ships,S700_2047,USA
10262,44,"94,14","4142,16",6/24/2004,Cancelled,Ships,S700_2047,Spain
10274,24,"90,52","2172,48",7/21/2004,Shipped,Ships,S700_2047,USA
10283,20,"94,14","1882,8",8/20/2004,Shipped,Ships,S700_2047,Canada
10296,34,100,"3477,86",9/15/2004,Shipped,Ships,S700_2047,Germany
10307,34,"97,76","3323,84",10/14/2004,Shipped,Ships,S700_2047,USA
10316,45,"93,24","4195,8",11/1/2004,Shipped,Ships,S700_2047,UK
10328,41,100,"4156,58",11/12/2004,Shipped,Ships,S700_2047,Italy
10339,55,"71,25","3918,75",11/23/2004,Shipped,Ships,S700_2047,Japan
10352,23,100,"2352,67",12/3/2004,Shipped,Ships,S700_2047,USA
10361,24,"45,39","1089,36",12/17/2004,Shipped,Ships,S700_2047,Australia
10373,32,"84,41","2701,12",1/31/2005,Shipped,Ships,S700_2047,Finland
10386,29,"85,76","2487,04",3/1/2005,Resolved,Ships,S700_2047,Spain
10398,36,100,"3910,32",3/30/2005,Shipped,Ships,S700_2047,France
10400,46,"87,8","4038,8",4/1/2005,Shipped,Ships,S700_2047,USA
10415,32,"95,95","3070,4",5/9/2005,Disputed,Ships,S700_2047,Australia
10106,34,100,"3763,46",2/17/2003,Shipped,Planes,S700_2466,Italy
10120,24,100,"2584,8",4/29/2003,Shipped,Planes,S700_2466,Australia
10131,40,100,"4427,6",6/16/2003,Shipped,Planes,S700_2466,USA
10143,26,"82,77","2152,02",8/10/2003,Shipped,Planes,S700_2466,USA
10155,20,100,"2353,4",10/6/2003,Shipped,Planes,S700_2466,Finland
10168,31,100,"3431,39",10/28/2003,Shipped,Planes,S700_2466,USA
10178,22,"87,75","1930,5",11/8/2003,Shipped,Planes,S700_2466,France
10198,42,100,"4774,56",11/27/2003,Shipped,Planes,S700_2466,Philippines
10210,26,"99,72","2592,72",1/12/2004,Shipped,Planes,S700_2466,Japan
10222,37,"87,75","3246,75",2/19/2004,Shipped,Planes,S700_2466,USA
10235,38,"88,75","3372,5",4/2/2004,Shipped,Planes,S700_2466,Canada
10250,35,100,"3909,15",5/11/2004,Shipped,Planes,S700_2466,USA
10262,33,"90,75","2994,75",6/24/2004,Cancelled,Planes,S700_2466,Spain
10275,39,100,"4472,52",7/23/2004,Shipped,Planes,S700_2466,France
10284,45,100,"4576,95",8/21/2004,Shipped,Planes,S700_2466,Norway
10296,24,100,"2441,04",9/15/2004,Shipped,Planes,S700_2466,Germany
10308,35,"88,75","3106,25",10/15/2004,Shipped,Planes,S700_2466,USA
10316,23,100,"2706,41",11/1/2004,Shipped,Planes,S700_2466,UK
10328,37,100,"4021,53",11/12/2004,Shipped,Planes,S700_2466,Italy
10340,55,"87,75","4826,25",11/24/2004,Shipped,Planes,S700_2466,Spain
10352,49,100,"4935,28",12/3/2004,Shipped,Planes,S700_2466,USA
10361,26,100,"2754,7",12/17/2004,Shipped,Planes,S700_2466,Australia
10375,33,100,"3856,71",2/3/2005,Shipped,Planes,S700_2466,France
10386,37,"83,84","3102,08",3/1/2005,Resolved,Planes,S700_2466,Spain
10398,22,"86,76","1908,72",3/30/2005,Shipped,Planes,S700_2466,France
10401,85,"88,75","7543,75",4/3/2005,On Hold,Planes,S700_2466,USA
10416,22,100,"2457,18",5/10/2005,Shipped,Planes,S700_2466,Italy
10105,31,"65,77","2038,87",2/11/2003,Shipped,Ships,S700_2610,Denmark
10119,38,"65,77","2499,26",4/28/2003,Shipped,Ships,S700_2610,Austria
10129,45,"85,29","3838,05",6/12/2003,Shipped,Ships,S700_2610,UK
10143,31,"85,29","2643,99",8/10/2003,Shipped,Ships,S700_2610,USA
10154,36,"64,33","2315,88",10/2/2003,Shipped,Ships,S700_2610,USA
10167,46,"70,11","3225,06",10/23/2003,Cancelled,Ships,S700_2610,Sweden
10177,32,"76,62","2451,84",11/7/2003,Shipped,Ships,S700_2610,Spain
10185,39,"57,82","2254,98",11/14/2003,Shipped,Ships,S700_2610,USA
10197,50,"78,79","3939,5",11/26/2003,Shipped,Ships,S700_2610,Spain
10208,46,"74,45","3424,7",1/2/2004,Shipped,Ships,S700_2610,France
10222,36,"80,95","2914,2",2/19/2004,Shipped,Ships,S700_2610,USA
10233,29,"82,4","2389,6",3/29/2004,Shipped,Ships,S700_2610,USA
10248,32,"75,89","2428,48",5/7/2004,Cancelled,Ships,S700_2610,USA
10261,44,"68,67","3021,48",6/17/2004,Shipped,Ships,S700_2610,Canada
10273,42,"62,16","2610,72",7/21/2004,Shipped,Ships,S700_2610,Belgium
10283,47,"65,77","3091,19",8/20/2004,Shipped,Ships,S700_2610,Canada
10295,44,"58,55","2576,2",9/10/2004,Shipped,Ships,S700_2610,USA
10306,43,"75,17","3232,31",10/14/2004,Shipped,Ships,S700_2610,UK
10316,48,"74,45","3573,6",11/1/2004,Shipped,Ships,S700_2610,UK
10327,21,"96,31","2022,51",11/10/2004,Resolved,Ships,S700_2610,Denmark
10339,50,"74,35","3717,5",11/23/2004,Shipped,Ships,S700_2610,Japan
10350,29,"75,35","2185,15",12/2/2004,Shipped,Ships,S700_2610,Spain
10373,41,"70,33","2883,53",1/31/2005,Shipped,Ships,S700_2610,Finland
10386,37,100,"5017,57",3/1/2005,Resolved,Ships,S700_2610,Spain
10397,22,"66,5",1463,3/28/2005,Shipped,Ships,S700_2610,France
10414,31,"75,89","2352,59",5/6/2005,On Hold,Ships,S700_2610,USA
10103,42,100,"4460,82",1/29/2003,Shipped,Classic Cars,S700_2824,Norway
10114,42,100,"4758,18",4/1/2003,Shipped,Classic Cars,S700_2824,France
10126,45,100,"4597,2",5/28/2003,Shipped,Classic Cars,S700_2824,Spain
10140,36,100,"4114,8",7/24/2003,Shipped,Classic Cars,S700_2824,USA
10150,20,100,2104,9/19/2003,Shipped,Classic Cars,S700_2824,Singapore
10164,39,"81,93","3195,27",10/21/2003,Resolved,Classic Cars,S700_2824,Austria
10175,42,"85,98","3611,16",11/6/2003,Shipped,Classic Cars,S700_2824,UK
10183,23,"86,99","2000,77",11/13/2003,Shipped,Classic Cars,S700_2824,USA
10194,26,"89,01","2314,26",11/25/2003,Shipped,Classic Cars,S700_2824,France
10206,33,100,"3871,89",12/5/2003,Shipped,Classic Cars,S700_2824,Canada
10217,31,88,2728,2/4/2004,Shipped,Classic Cars,S700_2824,Singapore
10229,50,100,5614,3/11/2004,Shipped,Classic Cars,S700_2824,USA
10245,44,100,"4628,8",5/4/2004,Shipped,Classic Cars,S700_2824,USA
10258,45,"80,92","3641,4",6/15/2004,Shipped,Classic Cars,S700_2824,Japan
10270,46,88,4048,7/19/2004,Shipped,Classic Cars,S700_2824,Australia
10281,27,"85,98","2321,46",8/19/2004,Shipped,Classic Cars,S700_2824,USA
10291,28,100,"3256,96",9/8/2004,Shipped,Classic Cars,S700_2824,Sweden
10304,40,100,4208,10/11/2004,Shipped,Classic Cars,S700_2824,France
10313,30,"99,13","2973,9",10/22/2004,Shipped,Classic Cars,S700_2824,Canada
10324,34,100,"4248,3",11/5/2004,Shipped,Classic Cars,S700_2824,USA
10336,46,100,"9558,8",11/20/2004,Shipped,Classic Cars,S700_2824,France
10348,32,"82,83","2650,56",11/1/2004,Shipped,Classic Cars,S700_2824,Spain
10358,27,100,"3761,37",12/10/2004,Shipped,Classic Cars,S700_2824,Spain
10371,34,100,"4301,34",1/23/2005,Shipped,Classic Cars,S700_2824,USA
10382,34,"54,84","1864,56",2/17/2005,Shipped,Classic Cars,S700_2824,USA
10411,34,100,"3576,8",5/1/2005,Shipped,Classic Cars,S700_2824,Canada
10424,46,"80,92","3722,32",5/31/2005,In Process,Classic Cars,S700_2824,Spain
10106,32,100,"3986,56",2/17/2003,Shipped,Planes,S700_2834,Italy
10120,24,100,"3417,12",4/29/2003,Shipped,Planes,S700_2834,Australia
10133,27,"99,67","2691,09",6/27/2003,Shipped,Planes,S700_2834,Spain
10145,20,100,"2752,6",8/25/2003,Shipped,Planes,S700_2834,USA
10168,36,100,"4527,72",10/28/2003,Shipped,Planes,S700_2834,USA
10188,29,100,"3957,05",11/18/2003,Shipped,Planes,S700_2834,Norway
10210,25,100,2818,1/12/2004,Shipped,Planes,S700_2834,Japan
10223,29,100,"3199,86",2/20/2004,Shipped,Planes,S700_2834,Australia
10235,25,"96,11","2402,75",4/2/2004,Shipped,Planes,S700_2834,Canada
10250,44,100,"6055,72",5/11/2004,Shipped,Planes,S700_2834,USA
10263,47,100,"5465,16",6/28/2004,Shipped,Planes,S700_2834,USA
10275,48,100,"6378,72",7/23/2004,Shipped,Planes,S700_2834,France
10285,45,100,"5392,8",8/27/2004,Shipped,Planes,S700_2834,USA
10297,35,100,"3986,5",9/16/2004,Shipped,Planes,S700_2834,Ireland
10308,31,100,"4009,23",10/15/2004,Shipped,Planes,S700_2834,USA
10318,50,100,7119,11/2/2004,Shipped,Planes,S700_2834,USA
10328,33,100,"4072,2",11/12/2004,Shipped,Planes,S700_2834,Italy
10340,29,100,"4094,51",11/24/2004,Shipped,Planes,S700_2834,Spain
10353,48,"68,8","3302,4",12/4/2004,Shipped,Planes,S700_2834,USA
10361,44,"72,42","3186,48",12/17/2004,Shipped,Planes,S700_2834,Australia
10375,25,"66,73","1668,25",2/3/2005,Shipped,Planes,S700_2834,France
10388,50,100,"7154,5",3/3/2005,Shipped,Planes,S700_2834,USA
10398,23,100,"2810,83",3/30/2005,Shipped,Planes,S700_2834,France
10401,21,"96,11","2018,31",4/3/2005,On Hold,Planes,S700_2834,USA
10416,41,100,"5642,83",5/10/2005,Shipped,Planes,S700_2834,Italy
10106,44,"74,4","3273,6",2/17/2003,Shipped,Planes,S700_3167,Italy
10120,43,76,3268,4/29/2003,Shipped,Planes,S700_3167,Australia
10143,28,96,2688,8/10/2003,Shipped,Planes,S700_3167,USA
10155,43,"86,4","3715,2",10/6/2003,Shipped,Planes,S700_3167,Finland
10168,48,96,4608,10/28/2003,Shipped,Planes,S700_3167,USA
10199,38,"82,4","3131,2",12/1/2003,Shipped,Planes,S700_3167,USA
10210,31,"86,4","2678,4",1/12/2004,Shipped,Planes,S700_3167,Japan
10223,26,"67,2","1747,2",2/20/2004,Shipped,Planes,S700_3167,Australia
10235,32,92,2944,4/2/2004,Shipped,Planes,S700_3167,Canada
10250,44,"67,2","2956,8",5/11/2004,Shipped,Planes,S700_3167,USA
10262,27,76,2052,6/24/2004,Cancelled,Planes,S700_3167,Spain
10275,43,"73,6","3164,8",7/23/2004,Shipped,Planes,S700_3167,France
10284,25,"69,6",1740,8/21/2004,Shipped,Planes,S700_3167,Norway
10296,22,"80,8","1777,6",9/15/2004,Shipped,Planes,S700_3167,Germany
10308,21,"87,2","1831,2",10/15/2004,Shipped,Planes,S700_3167,USA
10316,48,"75,2","3609,6",11/1/2004,Shipped,Planes,S700_3167,UK
10328,33,64,2112,11/12/2004,Shipped,Planes,S700_3167,Italy
10341,34,100,"3644,12",11/24/2004,Shipped,Planes,S700_3167,Austria
10353,43,"81,95","3523,85",12/4/2004,Shipped,Planes,S700_3167,USA
10361,44,100,"5001,92",12/17/2004,Shipped,Planes,S700_3167,Australia
10375,44,100,"5208,72",2/3/2005,Shipped,Planes,S700_3167,France
10386,32,"94,34","3018,88",3/1/2005,Resolved,Planes,S700_3167,Spain
10398,29,"65,6","1902,4",3/30/2005,Shipped,Planes,S700_3167,France
10401,77,92,7084,4/3/2005,On Hold,Planes,S700_3167,USA
10416,39,"67,2","2620,8",5/10/2005,Shipped,Planes,S700_3167,Italy
10105,39,"81,14","3164,46",2/11/2003,Shipped,Ships,S700_3505,Denmark
10118,36,100,"4219,2",4/21/2003,Shipped,Ships,S700_3505,Spain
10129,42,"91,15","3828,3",6/12/2003,Shipped,Ships,S700_3505,UK
10142,21,100,"2334,99",8/8/2003,Shipped,Ships,S700_3505,USA
10153,50,"88,15","4407,5",9/28/2003,Shipped,Ships,S700_3505,Spain
10167,24,100,"2812,8",10/23/2003,Cancelled,Ships,S700_3505,Sweden
10177,44,"92,16","4055,04",11/7/2003,Shipped,Ships,S700_3505,Spain
10185,37,100,"3891,66",11/14/2003,Shipped,Ships,S700_3505,USA
10197,27,"92,16","2488,32",11/26/2003,Shipped,Ships,S700_3505,Spain
10208,37,100,"4447,4",1/2/2004,Shipped,Ships,S700_3505,France
10222,38,100,"4187,22",2/19/2004,Shipped,Ships,S700_3505,USA
10232,48,"96,16","4615,68",3/20/2004,Shipped,Ships,S700_3505,UK
10248,30,100,"3245,4",5/7/2004,Cancelled,Ships,S700_3505,USA
10261,25,"88,15","2203,75",6/17/2004,Shipped,Ships,S700_3505,Canada
10273,40,"86,15",3446,7/21/2004,Shipped,Ships,S700_3505,Belgium
10283,22,"88,15","1939,3",8/20/2004,Shipped,Ships,S700_3505,Canada
10295,34,100,"3473,78",9/10/2004,Shipped,Ships,S700_3505,USA
10306,32,"90,15","2884,8",10/14/2004,Shipped,Ships,S700_3505,UK
10315,31,"86,15","2670,65",10/29/2004,Shipped,Ships,S700_3505,France
10327,43,80,3440,11/10/2004,Resolved,Ships,S700_3505,Denmark
10337,31,"89,38","2770,78",11/21/2004,Shipped,Ships,S700_3505,USA
10350,31,"77,34","2397,54",12/2/2004,Shipped,Ships,S700_3505,Spain
10373,34,"96,34","3275,56",1/31/2005,Shipped,Ships,S700_3505,Finland
10386,45,"92,08","4143,6",3/1/2005,Resolved,Ships,S700_3505,Spain
10397,48,100,"5192,64",3/28/2005,Shipped,Ships,S700_3505,France
10414,28,100,"3029,04",5/6/2005,On Hold,Ships,S700_3505,USA
10105,22,100,"2556,18",2/11/2003,Shipped,Ships,S700_3962,Denmark
10117,45,"83,42","3753,9",4/16/2003,Shipped,Ships,S700_3962,Singapore
10129,30,"85,41","2562,3",6/12/2003,Shipped,Ships,S700_3962,UK
10142,38,"85,41","3245,58",8/8/2003,Shipped,Ships,S700_3962,USA
10153,20,100,"2204,6",9/28/2003,Shipped,Ships,S700_3962,Spain
10167,28,100,3003,10/23/2003,Cancelled,Ships,S700_3962,Sweden
10177,24,100,"2526,48",11/7/2003,Shipped,Ships,S700_3962,Spain
10185,22,"79,45","1747,9",11/14/2003,Shipped,Ships,S700_3962,USA
10197,35,"93,35","3267,25",11/26/2003,Shipped,Ships,S700_3962,Spain
10208,33,"85,41","2818,53",1/2/2004,Shipped,Ships,S700_3962,France
10222,31,"95,34","2955,54",2/19/2004,Shipped,Ships,S700_3962,USA
10232,35,"82,43","2885,05",3/20/2004,Shipped,Ships,S700_3962,UK
10248,35,"90,37","3162,95",5/7/2004,Cancelled,Ships,S700_3962,USA
10261,50,"81,43","4071,5",6/17/2004,Shipped,Ships,S700_3962,Canada
10273,26,100,"2969,46",7/21/2004,Shipped,Ships,S700_3962,Belgium
10283,38,"89,38","3396,44",8/20/2004,Shipped,Ships,S700_3962,Canada
10294,45,100,"4692,6",9/10/2004,Shipped,Ships,S700_3962,USA
10306,30,100,"3515,7",10/14/2004,Shipped,Ships,S700_3962,UK
10315,37,"91,37","3380,69",10/29/2004,Shipped,Ships,S700_3962,France
10327,37,"86,61","3204,57",11/10/2004,Resolved,Ships,S700_3962,Denmark
10337,36,"71,89","2588,04",11/21/2004,Shipped,Ships,S700_3962,USA
10350,25,100,"2854,75",12/2/2004,Shipped,Ships,S700_3962,Spain
10373,37,100,"4025,6",1/31/2005,Shipped,Ships,S700_3962,Finland
10386,30,"95,48","2864,4",3/1/2005,Resolved,Ships,S700_3962,Spain
10397,36,100,"3789,72",3/28/2005,Shipped,Ships,S700_3962,France
10414,27,"90,37","2439,99",5/6/2005,On Hold,Ships,S700_3962,USA
10106,48,"61,44","2949,12",2/17/2003,Shipped,Planes,S700_4002,Italy
10119,26,"59,22","1539,72",4/28/2003,Shipped,Planes,S700_4002,Austria
10131,26,"85,13","2213,38",6/16/2003,Shipped,Planes,S700_4002,USA
10143,34,"85,87","2919,58",8/10/2003,Shipped,Planes,S700_4002,USA
10155,44,"85,87","3778,28",10/6/2003,Shipped,Planes,S700_4002,Finland
10168,39,"82,91","3233,49",10/28/2003,Shipped,Planes,S700_4002,USA
10178,45,"76,25","3431,25",11/8/2003,Shipped,Planes,S700_4002,France
10198,40,"63,67","2546,8",11/27/2003,Shipped,Planes,S700_4002,Philippines
10210,42,"70,33","2953,86",1/12/2004,Shipped,Planes,S700_4002,Japan
10222,43,"74,03","3183,29",2/19/2004,Shipped,Planes,S700_4002,USA
10235,34,"72,55","2466,7",4/2/2004,Shipped,Planes,S700_4002,Canada
10250,38,"62,19","2363,22",5/11/2004,Shipped,Planes,S700_4002,USA
10262,35,"71,07","2487,45",6/24/2004,Cancelled,Planes,S700_4002,Spain
10275,31,"72,55","2249,05",7/23/2004,Shipped,Planes,S700_4002,France
10284,32,"64,41","2061,12",8/21/2004,Shipped,Planes,S700_4002,Norway
10296,47,"86,62","4071,14",9/15/2004,Shipped,Planes,S700_4002,Germany
10308,39,"68,11","2656,29",10/15/2004,Shipped,Planes,S700_4002,USA
10316,44,"62,19","2736,36",11/1/2004,Shipped,Planes,S700_4002,UK
10328,39,"85,87","3348,93",11/12/2004,Shipped,Planes,S700_4002,Italy
10339,50,"57,86",2893,11/23/2004,Shipped,Planes,S700_4002,Japan
10352,22,"75,51","1661,22",12/3/2004,Shipped,Planes,S700_4002,USA
10361,35,100,"4277,35",12/17/2004,Shipped,Planes,S700_4002,Australia
10373,45,"55,62","2502,9",1/31/2005,Shipped,Planes,S700_4002,Finland
10386,44,"86,4","3801,6",3/1/2005,Resolved,Planes,S700_4002,Spain
10398,36,"87,36","3144,96",3/30/2005,Shipped,Planes,S700_4002,France
10401,28,"72,55","2031,4",4/3/2005,On Hold,Planes,S700_4002,USA
10416,43,"62,19","2674,17",5/10/2005,Shipped,Planes,S700_4002,Italy
10106,48,"52,64","2526,72",2/17/2003,Shipped,Planes,S72_1253,Italy
10119,28,"48,17","1348,76",4/28/2003,Shipped,Planes,S72_1253,Austria
10131,21,"41,71","875,91",6/16/2003,Shipped,Planes,S72_1253,USA
10143,37,"50,65","1874,05",8/10/2003,Shipped,Planes,S72_1253,USA
10155,34,"49,16","1671,44",10/6/2003,Shipped,Planes,S72_1253,Finland
10167,40,"41,71","1668,4",10/23/2003,Cancelled,Planes,S72_1253,Sweden
10178,45,"51,15","2301,75",11/8/2003,Shipped,Planes,S72_1253,France
10186,28,"52,14","1459,92",11/14/2003,Shipped,Planes,S72_1253,UK
10197,29,"41,71","1209,59",11/26/2003,Shipped,Planes,S72_1253,Spain
10209,48,"44,69","2145,12",1/9/2004,Shipped,Planes,S72_1253,USA
10222,31,"45,69","1416,39",2/19/2004,Shipped,Planes,S72_1253,USA
10249,32,"57,61","1843,52",5/8/2004,Shipped,Planes,S72_1253,USA
10262,21,"57,11","1199,31",6/24/2004,Cancelled,Planes,S72_1253,Spain
10274,32,"58,6","1875,2",7/21/2004,Shipped,Planes,S72_1253,USA
10283,43,"57,61","2477,23",8/20/2004,Shipped,Planes,S72_1253,Canada
10296,21,"45,19","948,99",9/15/2004,Shipped,Planes,S72_1253,Germany
10307,34,"53,63","1823,42",10/14/2004,Shipped,Planes,S72_1253,USA
10316,34,"43,7","1485,8",11/1/2004,Shipped,Planes,S72_1253,UK
10329,44,"86,13","3789,72",11/15/2004,Shipped,Planes,S72_1253,USA
10339,27,"76,31","2060,37",11/23/2004,Shipped,Planes,S72_1253,Japan
10352,49,"52,64","2579,36",12/3/2004,Shipped,Planes,S72_1253,USA
10361,23,"95,2","2189,6",12/17/2004,Shipped,Planes,S72_1253,Australia
10373,25,"64,97","1624,25",1/31/2005,Shipped,Planes,S72_1253,Finland
10386,50,"87,15","4357,5",3/1/2005,Resolved,Planes,S72_1253,Spain
10398,34,"40,22","1367,48",3/30/2005,Shipped,Planes,S72_1253,France
10400,20,"56,12","1122,4",4/1/2005,Shipped,Planes,S72_1253,USA
10415,42,"57,61","2419,62",5/9/2005,Disputed,Planes,S72_1253,Australia
